period,accountability_matrix,separationsCount,attritionRate,headcount,ageMeanYrs,tenureMeanYrs,recognitionEvents,supervisorsCount,lowPerffCount,highPerfCount,timeID
201901,Quality,3,0.004709576138147566,637,42.16051805337519,12.318027210884354,113,140,24,146,109
201901,Sales,3,0.00530035335689046,566,43.96893404004712,9.921525323910483,107,123,15,187,109
201901,SBU,1,0.009615384615384616,104,46.74118589743589,8.787660256410257,38,30,2,24,109
201901,Smart MFG/AI,0,0,16,35.161458333333336,6.895833333333333,2,4,0,2,109
201901,Tech Dev,13,0.005168986083499006,2515,41.76514247846256,12.382074221338634,880,448,149,731,109
201901,Tech Pathfinding,1,0.017857142857142856,56,43.483630952380956,14.339285714285715,1,16,1,19,109
201901,TPG Workforce Dev,1,0.04,25,47.22,13.409999999999998,11,5,0,8,109
201902,Back End,33,0.003823870220162225,8630,36.04185979142526,8.806942835071457,1617,874,603,2393,110
201902,CCG,1,0.003205128205128205,312,44.821047008547005,15.021367521367521,54,84,13,106,110
201902,Central BU,0,0,56,46.2529761904762,11.974702380952381,7,14,4,19,110
201902,Central Eng & Strategy,0,0,23,50.19202898550725,21.03985507246377,1,4,0,4,110
201902,CNBU,0,0,152,47.793311403508774,10.963815789473685,14,33,6,44,110
201902,Corporate,0,0,50,46.44833333333333,15.416666666666666,12,13,1,14,110
201902,DEG,0,0,1350,41.89277777777777,13.08141975308642,213,280,69,362,110
201902,EBU,0,0,191,47.86867364746946,12.898778359511345,20,46,13,65,110
201902,Finance,3,0.00683371298405467,439,41.40356871678056,9.65072133637054,99,113,24,124,110
201902,Front End,35,0.002596053997923157,13482,37.01164515650497,9.18690970676952,2945,1891,902,3635,110
201902,GCM,0,0,48,47.21180555555555,10.222222222222223,30,13,2,17,110
201902,Global Procurement,1,0.0022935779816513763,436,44.329510703363916,12.919915902140673,438,94,32,131,110
201902,GSC,2,0.006349206349206349,315,40.65873015873016,10.6005291005291,78,67,22,90,110
201902,HR,1,0.002551020408163265,392,41.778486394557824,9.385841836734693,135,87,20,126,110
201902,HRAM,0,0,47,43.9290780141844,15.48936170212766,5,12,0,16,110
201902,IT,6,0.003939592908732764,1523,40.90156489384986,10.217826657912015,278,263,95,442,110
201902,Legal,2,0.020202020202020204,99,46.59511784511784,10.68013468013468,21,22,5,31,110
201902,MBU,0,0,141,43.740543735224584,11.38356973995272,9,36,4,40,110
201902,NVEG,9,0.0035033086804203972,2569,40.75509277280394,8.495880368496172,274,413,3,25,110
201902,Production Support,2,0.003389830508474576,590,46.57132768361581,14.37217514124294,170,98,35,194,110
201902,Quality,1,0.001564945226917058,639,42.26904016692749,12.376499739175797,100,139,44,175,110
201902,Sales,0,0,570,44.023099415204676,9.914619883040936,48,120,33,190,110
201902,SBU,1,0.009900990099009901,101,46.5957095709571,8.541254125412541,22,28,5,31,110
201902,Smart MFG/AI,0,0,16,35.244791666666664,6.979166666666667,2,4,0,5,110
201902,Tech Dev,5,0.002,2500,41.84263333333333,12.483033333333333,805,442,142,818,110
201902,Tech Pathfinding,0,0,55,43.82121212121212,14.533333333333333,1,16,2,17,110
201902,TPG Workforce Dev,1,0.04,25,47.54,13.996666666666668,12,5,3,13,110
201903,Back End,16,0.00183129220556255,8737,35.8985731181565,8.620216702910993,1739,884,610,2387,111
201903,CCG,1,0.003205128205128205,312,44.839476495726494,15.076923076923078,52,81,15,107,111
201903,Central BU,0,0,57,46.030701754385966,11.764619883040936,9,13,5,20,111
201903,Central Eng & Strategy,0,0,23,50.19202898550725,21.03985507246377,7,4,0,4,111
201903,CNBU,0,0,156,47.640491452991455,11.06784188034188,16,33,5,44,111
201903,Corporate,0,0,52,46.40224358974359,14.823717948717949,14,14,2,14,111
201903,DEG,1,7.2992700729927e-4,1370,41.7904501216545,12.928041362530413,378,285,70,365,111
201903,EBU,0,0,192,47.78211805555555,12.831597222222221,29,45,13,65,111
201903,Finance,0,0,443,41.32072987208428,9.602708803611739,109,119,26,126,111
201903,Front End,29,0.0021332941003383847,13594,36.93148325241528,9.100411946446963,4840,1872,895,3633,111
201903,GCM,0,0,50,46.653333333333336,9.813333333333334,60,13,2,16,111
201903,Global Procurement,1,0.0022675736961451248,441,44.14210128495842,12.730914588057445,92,97,32,129,111
201903,GSC,0,0,326,40.56416155419223,10.67101226993865,53,72,22,94,111
201903,HR,2,0.005141388174807198,389,41.84982862039417,9.373607540702656,131,83,21,125,111
201903,HRAM,0,0,49,43.64965986394558,14.947278911564625,39,12,0,16,111
201903,IT,0,0,1544,40.76020077720207,10.052137305699482,315,267,93,441,111
201903,Legal,0,0,99,46.319023569023564,10.318181818181818,13,23,6,33,111
201903,MBU,0,0,143,43.55128205128205,11.224358974358973,11,37,4,41,111
201903,NVEG,14,0.005397070161912105,2594,40.7065021845284,8.376991775893087,553,415,3,26,111
201903,Production Support,4,0.006779661016949152,590,46.49138418079096,14.31906779661017,133,97,36,195,111
201903,Quality,0,0,655,42.177862595419846,12.125190839694655,115,143,49,177,111
201903,Sales,6,0.010344827586206896,580,43.95158045977012,9.829741379310345,101,122,34,185,111
201903,SBU,0,0,101,46.28630363036303,8.174092409240924,29,28,4,31,111
201903,Smart MFG/AI,0,0,16,35.244791666666664,6.979166666666667,6,4,0,5,111
201903,Tech Dev,4,0.0015942606616181746,2509,41.8028098844161,12.432941410920685,777,449,148,815,111
201903,Tech Pathfinding,0,0,56,43.85565476190476,14.416666666666666,15,16,2,18,111
201903,TPG Workforce Dev,0,0,25,47.19,13.946666666666667,8,5,3,12,111
201904,Back End,45,0.005128205128205128,8775,35.94763532763533,8.634795821462488,1616,875,607,2366,112
201904,CCG,2,0.005934718100890208,337,45.2082096933729,15.403066271018794,81,81,15,119,112
201904,Central BU,0,0,55,45.93787878787879,11.566666666666668,9,12,5,18,112
201904,Central Eng & Strategy,0,0,23,50.358695652173914,21.206521739130434,3,4,0,7,112
201904,CNBU,2,0.01282051282051282,156,47.80715811965812,11.234508547008547,18,34,5,44,112
201904,Corporate,0,0,54,46.46604938271605,14.469135802469134,9,14,2,15,112
201904,DEG,5,0.0036153289949385392,1383,41.847915160279584,12.963424921667873,387,285,83,367,112
201904,EBU,2,0.01020408163265306,196,47.80697278911564,12.759353741496598,4,45,13,65,112
201904,Finance,4,0.008791208791208791,455,41.43791208791209,9.512454212454212,52,123,27,125,112
201904,Front End,69,0.005022930770910679,13737,37.019788406008104,9.165144014947465,3468,1905,887,3626,112
201904,GCM,0,0,51,46.5702614379085,9.7859477124183,16,13,2,16,112
201904,Global Procurement,1,0.0022471910112359553,445,44.15823970037453,12.789700374531835,82,97,33,129,112
201904,GSC,0,0,333,40.45495495495496,10.47122122122122,51,74,22,93,112
201904,HR,1,0.002564102564102564,390,41.93952991452991,9.464102564102564,168,82,23,125,112
201904,HRAM,0,0,53,44.485849056603776,15.790880503144654,25,14,2,17,112
201904,IT,11,0.0070063694267515925,1570,40.74904458598726,10.01523354564756,264,265,95,440,112
201904,Legal,3,0.030303030303030304,99,46.485690235690235,10.483164983164983,7,23,7,33,112
201904,MBU,1,0.006802721088435374,147,43.46031746031746,11.106009070294784,5,37,7,40,112
201904,NVEG,16,0.006044578768417076,2647,40.72651429291022,8.360785795239893,325,425,3,26,112
201904,Production Support,4,0.006745362563237774,593,46.681000562113546,14.584457560427206,131,99,42,198,112
201904,Quality,4,0.006042296072507553,662,42.272029204431014,12.261832829808661,97,151,50,179,112
201904,Sales,2,0.003436426116838488,582,44.085337915234824,9.89848224513173,79,120,34,184,112
201904,SBU,0,0,102,46.31617647058823,8.332516339869281,19,28,4,31,112
201904,Smart MFG/AI,1,0.0625,16,35.411458333333336,7.145833333333333,0,3,0,5,112
201904,Tech Dev,16,0.00631911532385466,2532,41.883030542390735,12.514053449183782,856,448,164,812,112
201904,Tech Pathfinding,0,0,56,44.02232142857142,14.583333333333334,6,16,2,18,112
201904,TPG Workforce Dev,1,0.04,25,47.35666666666666,14.113333333333335,4,5,3,12,112
201905,Back End,93,0.01058261265361857,8788,35.76764717038386,8.409184873312093,1240,868,546,2344,113
201905,CCG,2,0.005934718100890208,337,45.131552917903065,15.332591493570723,16,78,14,119,113
201905,Central BU,0,0,61,45.251366120218584,11.442622950819674,5,14,2,20,113
201905,Central Eng & Strategy,0,0,23,50.358695652173914,21.206521739130434,1,4,0,7,113
201905,CNBU,1,0.006493506493506494,154,47.60660173160173,11.192640692640692,12,32,4,44,113
201905,Corporate,0,0,31,47.98924731182796,13.846774193548386,4,8,2,5,113
201905,DEG,7,0.0050798258345428155,1378,41.68583696178036,12.830188679245282,189,287,55,368,113
201905,EBU,0,0,195,47.652136752136755,12.423931623931624,12,46,12,64,113
201905,Finance,3,0.0066518847006651885,451,41.06707317073171,9.326311899482631,40,119,21,124,113
201905,Front End,87,0.00633602796591654,13731,36.9281249241376,9.077464617774865,3897,1904,805,3615,113
201905,GCM,0,0,51,46.5702614379085,9.7859477124183,10,13,2,16,113
201905,Global Procurement,2,0.004524886877828055,442,43.94343891402715,12.738122171945703,82,98,27,129,113
201905,GSC,2,0.0058823529411764705,340,40.43431372549019,10.662009803921569,42,76,18,97,113
201905,HR,7,0.017766497461928935,394,41.89657360406091,9.346023688663282,109,83,21,127,113
201905,HRAM,0,0,51,43.653594771241835,14.7140522875817,15,13,0,16,113
201905,IT,8,0.005063291139240506,1580,40.43876582278481,9.691930379746836,277,267,78,435,113
201905,Legal,1,0.010638297872340425,94,46.26507092198582,10.28368794326241,6,22,3,33,113
201905,MBU,0,0,145,43.26609195402299,11.083333333333334,7,37,3,41,113
201905,NVEG,24,0.009170806266717615,2617,40.50789708317412,8.186536746911221,214,432,3,25,113
201905,Production Support,3,0.005253940455341506,571,46.51517805020432,14.431260945709282,146,100,22,198,113
201905,Quality,4,0.006069802731411229,659,42.19979767324229,12.172483560950935,77,151,41,179,113
201905,Sales,5,0.008576329331046312,583,43.9882790165809,9.856060606060606,31,121,34,183,113
201905,SBU,1,0.010101010101010102,99,46.303030303030305,8.22979797979798,6,27,1,30,113
201905,Smart MFG/AI,0,0,16,35.822916666666664,8.020833333333334,8,3,0,6,113
201905,Tech Dev,20,0.008051529790660225,2484,41.71611647879764,12.414418947933441,732,455,99,810,113
201905,Tech Pathfinding,0,0,55,44.16060606060606,14.731818181818182,1,16,2,18,113
201905,TPG Workforce Dev,0,0,26,47.04807692307693,15.394230769230768,9,5,2,12,113
201906,Back End,59,0.006957547169811321,8480,35.428989779874215,8.124685534591196,2260,838,482,2237,114
201906,CCG,2,0.0061162079510703364,327,45.41870540265035,15.47986748216106,61,76,10,114,114
201906,Central BU,1,0.016129032258064516,62,45.22311827956989,11.146505376344086,3,16,2,20,114
201906,Central Eng & Strategy,0,0,23,50.44202898550725,21.28985507246377,4,4,0,7,114
201906,CNBU,0,0,154,47.51352813852814,11.102272727272727,16,32,3,31,114
201906,Corporate,0,0,26,48.041666666666664,13.560897435897436,3,6,2,5,114
201906,DEG,13,0.009305654974946313,1397,41.5711047482701,12.695180147936055,284,296,53,368,114
201906,EBU,0,0,195,47.648717948717945,12.460683760683759,9,46,10,64,114
201906,Finance,5,0.011135857461024499,449,41.05994803266518,9.337230883444692,50,123,19,128,114
201906,Front End,73,0.005313341582356795,13739,36.93671907222748,9.168607613363418,4946,1913,742,3600,114
201906,GCM,0,0,55,46.71363636363637,10.101515151515152,10,14,2,16,114
201906,Global Procurement,2,0.0045351473922902496,441,43.850529100529094,12.680461073318215,95,95,23,129,114
201906,GSC,2,0.005934718100890208,337,40.55044510385756,10.792037586547972,48,76,17,95,114
201906,HR,3,0.007653061224489796,392,41.98469387755102,9.21109693877551,68,84,18,126,114
201906,HRAM,0,0,52,43.36217948717948,14.512820512820513,12,13,0,16,114
201906,IT,9,0.005600497822028625,1607,40.30600497822029,9.614758348890271,267,272,73,437,114
201906,Legal,0,0,92,46.412137681159415,10.494565217391305,8,21,3,33,114
201906,MBU,0,0,147,43.25907029478458,11.100340136054422,7,36,3,42,114
201906,NVEG,17,0.006427221172022685,2645,40.53831127914304,8.140485192186516,225,444,0,0,114
201906,Production Support,5,0.008741258741258742,572,46.45935314685315,14.390734265734267,142,95,22,198,114
201906,Quality,3,0.004464285714285714,672,42.046999007936506,11.919270833333334,111,143,38,186,114
201906,Sales,2,0.0034542314335060447,579,44.10621761658032,9.959124928036845,41,122,32,184,114
201906,SBU,2,0.020202020202020204,99,46.543771043771045,8.204545454545455,9,27,0,30,114
201906,Smart MFG/AI,1,0.0625,16,35.90625,8.104166666666666,3,5,0,6,114
201906,Tech Dev,15,0.006087662337662338,2464,41.71536796536797,12.47165854978355,672,452,94,806,114
201906,Tech Pathfinding,0,0,55,44.24393939393939,14.815151515151515,14,16,2,18,114
201906,TPG Workforce Dev,0,0,26,47.131410256410255,15.51602564102564,5,5,2,12,114
201907,Back End,82,0.009690380524698653,8462,35.536407862601436,8.156739935397463,1693,852,370,2217,115
201907,CCG,0,0,286,45.31701631701632,15.14597902097902,42,73,8,96,115
201907,Central BU,2,0.03389830508474576,59,45.1454802259887,11.55367231638418,10,14,1,19,115
201907,Central Eng & Strategy,0,0,23,50.608695652173914,21.456521739130434,5,4,0,7,115
201907,CNBU,0,0,155,47.43225806451613,11.067741935483872,18,33,3,31,115
201907,Corporate,0,0,26,47.82371794871795,12.676282051282051,3,6,2,4,115
201907,DEG,4,0.0027816411682892906,1438,41.21464997681966,12.424142327306443,382,291,50,364,115
201907,EBU,2,0.010101010101010102,198,47.91456228956229,12.59006734006734,17,47,9,64,115
201907,Finance,8,0.017777777777777778,450,41.19870370370371,9.40537037037037,111,124,16,128,115
201907,Front End,64,0.004653191798749455,13754,36.993783626581354,9.219590664533953,4819,1925,648,3579,115
201907,GCM,0,0,56,46.73660714285714,10.087797619047619,17,15,2,16,115
201907,Global Procurement,4,0.009174311926605505,436,43.776567278287466,12.583524464831804,114,96,16,128,115
201907,GSC,2,0.0056179775280898875,356,40.985955056179776,11.374063670411985,74,81,17,103,115
201907,HR,1,0.0025575447570332483,391,42.12190963341859,9.3808610400682,88,81,15,126,115
201907,HRAM,0,0,55,43.31363636363636,13.881818181818183,12,13,0,16,115
201907,IT,14,0.008526187576126675,1642,40.121142915144134,9.416869671132764,358,275,65,436,115
201907,Legal,1,0.010752688172043012,93,46.51254480286738,10.543906810035843,7,21,3,33,115
201907,MBU,0,0,149,43.2589485458613,10.915548098434003,10,37,3,41,115
201907,NVEG,22,0.008276899924755455,2658,40.37249184850765,7.844431903686982,390,429,0,0,115
201907,Production Support,5,0.008695652173913044,575,46.40420289855072,14.258840579710146,138,90,20,197,115
201907,Quality,2,0.0029895366218236174,669,42.166542102640754,11.998754359740907,124,145,35,184,115
201907,Sales,4,0.006944444444444444,576,44.06886574074074,9.98900462962963,78,122,31,183,115
201907,SBU,0,0,98,46.44132653061225,8.136054421768707,26,26,0,30,115
201907,Smart MFG/AI,0,0,16,35.46875,7.739583333333333,6,5,0,5,115
201907,Tech Dev,16,0.006459426725878078,2477,41.779302920199164,12.533609204683083,1011,459,91,803,115
201907,Tech Pathfinding,0,0,55,44.41060606060606,14.981818181818182,2,16,2,18,115
201907,TPG Workforce Dev,0,0,26,47.29807692307693,15.682692307692307,7,5,2,12,115
201908,Back End,8,9.422850412249705e-4,8490,35.40885355319984,7.955388692579505,1130,864,298,2193,116
201908,CCG,0,0,283,45.55977620730271,15.396348645465253,74,74,6,96,116
201908,Central BU,0,0,55,45.95909090909091,11.63030303030303,12,13,1,17,116
201908,Central Eng & Strategy,0,0,23,50.69202898550725,21.539855072463766,2,4,0,7,116
201908,CNBU,0,0,152,47.09375,10.78782894736842,18,34,0,45,116
201908,Corporate,0,0,22,48.50757575757576,15,1,5,1,3,116
201908,DEG,1,6.97350069735007e-4,1434,41.31287773128778,12.501220362622036,343,274,46,364,116
201908,EBU,0,0,197,47.91412859560068,12.587563451776651,27,47,8,63,116
201908,Finance,1,0.002277904328018223,439,41.07953682611997,9.49487471526196,43,119,12,123,116
201908,Front End,10,7.405761682589055e-4,13503,36.93621170604063,9.187723715717494,4037,1923,400,3560,116
201908,GCM,0,0,63,46.15608465608466,9.183862433862434,14,17,2,17,116
201908,Global Procurement,0,0,425,43.661764705882355,12.641960784313726,114,94,10,126,116
201908,GSC,1,0.0029154518950437317,343,41.036686103012634,11.420553935860058,50,81,13,97,116
201908,HR,0,0,391,42.00532821824382,9.111679454390453,80,81,10,125,116
201908,HRAM,0,0,56,43.06845238095238,13.717261904761905,30,13,0,16,116
201908,IT,2,0.0011926058437686344,1677,39.9254124428543,9.147485589346054,380,276,55,435,116
201908,Legal,0,0,88,46.79734848484849,10.887310606060607,4,20,1,33,116
201908,MBU,0,0,149,43.038031319910516,10.579418344519015,20,36,3,41,116
201908,NVEG,2,7.547169811320754e-4,2650,40.165786163522014,7.609622641509435,321,418,0,0,116
201908,Production Support,0,0,568,46.46273474178404,14.337881455399062,158,91,19,196,116
201908,Quality,0,0,675,42.0279012345679,11.822962962962963,105,145,31,185,116
201908,Sales,0,0,565,44.15604719764011,10.034365781710914,37,122,24,181,116
201908,SBU,0,0,98,46.67772108843537,8.068877551020408,9,25,0,30,116
201908,Smart MFG/AI,0,0,16,35.552083333333336,7.822916666666667,7,5,0,5,116
201908,Tech Dev,1,4.043671653861706e-4,2473,41.862885833670305,12.612380374713574,868,468,87,797,116
201908,Tech Pathfinding,0,0,55,44.49393939393939,15.065151515151515,26,16,2,18,116
201908,TPG Workforce Dev,0,0,26,47.381410256410255,15.76602564102564,6,5,2,12,116
201909,Back End,50,0.005773005426625101,8661,35.258178424354384,7.7506350305969285,2588,873,296,2175,117
201909,CCG,0,0,284,45.49706572769953,15.366490610328638,48,75,6,95,117
201909,Central BU,1,0.017543859649122806,57,45.76754385964912,11.222222222222221,14,14,1,17,117
201909,Central Eng & Strategy,0,0,23,50.69202898550725,21.539855072463766,2,4,0,7,117
201909,CNBU,1,0.006666666666666667,150,46.92666666666667,10.688333333333333,9,35,0,45,117
201909,Corporate,0,0,22,48.50757575757576,15,5,5,1,3,117
201909,DEG,4,0.002775850104094379,1441,41.254048114735134,12.462236872542215,342,285,46,365,117
201909,EBU,1,0.005076142131979695,197,47.87901861252115,12.449238578680204,15,46,8,63,117
201909,Finance,7,0.016091954022988506,435,40.96743295019157,9.301149425287356,78,117,12,121,117
201909,Front End,56,0.0041288800412888,13563,36.842119491754524,9.1148467644818,4934,1927,399,3546,117
